Mackey	Construction and labor organization in the Chimu empire	1981	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/MIDAHSJB
Brodie	New perspectives on the Bell-Beaker culture	1997	No Description	2021-11-08	2021-11-08	http://eprints.gla.ac.uk/66743/	http://zotero.org/groups/1051264/items/QVX7AULG
Hejcman	What questions can be answered by chemical analysis of recent and paleosols from the Bell Beaker barrow (2500–2200 BC), Central Moravia, Czech Republic?	2013	No Description	2021-11-08	2021-11-08	https://pubag.nal.usda.gov/catalog/860967	http://zotero.org/groups/1051264/items/82X2LG8E
Gilman	Trajectories towards Social Complexity in the Later Prehistory of the Mediterranean	1993	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/IZBJXP2N
Scarre	The Human Past: World Prehistory and the Development of Human Societies	2018	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/X39CQMAT
Clop Garcia	Bell Beaker	2001	No Description	2021-11-08	2021-11-08	https://www.springer.com/gp/book/9780306462580	http://zotero.org/groups/1051264/items/6GGZ3IIX
Renfrew	All the King's Horses: Assessing Cognitive Maps in Later Prehistoric Europe	2019	No Description	2021-11-08	2021-11-08	https://www.routledge.com/Creativity-in-Human-Evolution-and-Prehistory-1st-Edition/Mithen/p/book/9780203978627	http://zotero.org/groups/1051264/items/AHMNCFX3
Schier	Central and Eastern Europe	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/BVSYST7W
Turek	Visible and Invisible Monuments. Late Eneolithic Burial Mounds in Forested Areas of Central Moravia	2012	No Description	2021-11-08	2021-11-08	https://www.persee.fr/doc/mom_2259-4884_2012_act_58_1_3453	http://zotero.org/groups/1051264/items/FMUAGJNR
Müller	A Revision of Corded Ware Settlement Pattern – New Results from the Central European Low Mountain Range.	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/1347342/A_Revision_of_Corded_Ware_Settlement_Pattern_New_Results_from_the_Central_European_Low_Mountain_Range	http://zotero.org/groups/1051264/items/IUTDJJYS
Peregrine	Corded Ware	2001	No Description	2021-11-08	2021-11-08	https://www.springer.com/gp/book/9780306462580	http://zotero.org/groups/1051264/items/G9IVJM5I
Wlodarczak	Radiocarbon and Dendrochronological Dates of the Corded Ware Culture	2009	No Description	2021-11-08	2021-11-08	https://journals.uair.arizona.edu/index.php/radiocarbon/article/view/3530	http://zotero.org/groups/1051264/items/BXV2IV7T
Raetzel-Fabian	Absolute Chronology and Cultural Development of the Neolithic Wartberg Culture in Germany	2002	No Description	2021-11-08	2021-11-08	http://www.jna.uni-kiel.de/index.php/jna/article/view/82	http://zotero.org/groups/1051264/items/WUQS254D
Gronenborn	Early Neolithic Manifestations in Central and Eastern Europe	2015	No Description	2021-11-08	2021-11-08	https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199545841.001.0001/oxfordhb-9780199545841-e-005	http://zotero.org/groups/1051264/items/VDFDKRN5
Colas	Le monument funéraire Michelsberg ancien de Beaurieux «la Plaine» (Aisne, France) - PDF	2019	No Description	2021-11-08	2021-11-08	https://docplayer.fr/63321950-Le-monument-funeraire-michelsberg-ancien-de-beaurieux-la-plaine-aisne-france.html	http://zotero.org/groups/1051264/items/2DRZKN2L
Zimmermann	Cultural cycles in Central Europe during the Holocene	2012	No Description	2021-11-08	2021-11-08	https://www.infona.pl//resource/bwmeta1.element.elsevier-502e6168-7478-37a9-84be-f9b2ee992799	http://zotero.org/groups/1051264/items/4RA2J5MT
Marolle	I. Étude préliminaire des principales structures	1989	No Description	2021-11-08	2021-11-08	https://www.persee.fr/doc/galip_0016-4127_1989_num_31_1_2267	http://zotero.org/groups/1051264/items/DC7HZFDY
Laurelut	Mairy (Ardennes françaises) : un site d’habitat ... ou pas ? Premiers éléments de réflexion sur la fonction du site	2011	No Description	2021-11-08	2021-11-08	https://www.persee.fr/doc/pica_1272-6117_2011_hos_28_1_3328	http://zotero.org/groups/1051264/items/6SJCR8AH
Kreuz	(PDF) The Late Neolithic Michelsberg culture - Just ramparts and ditches? A supraregional comparison of agricultural and environmental data	2019	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/269682378_The_Late_Neolithic_Michelsberg_culture_-_Just_ramparts_and_ditches_A_supraregional_comparison_of_agricultural_and_environmental_data	http://zotero.org/groups/1051264/items/9HDRV8KQ
Macaulay	Wo die Pyramiden stehen	1976	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/TPCBFLE3
Greenfield	European Early Bronze Age	2001	No Description	2021-11-08	2021-11-08	https://www.springer.com/gp/book/9780306462580	http://zotero.org/groups/1051264/items/VMIULPGB
Shennan	(PDF) Prehistoric population history: From the Late Glacial to the Late Neolithic in Central and Northern Europe	2007	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/222640844_Prehistoric_population_history_From_the_Late_Glacial_to_the_Late_Neolithic_in_Central_and_Northern_Europe	http://zotero.org/groups/1051264/items/CHKBLMMN
Hinz	Demography and the intensity of cultural activities: an evaluation of Funnel Beaker Societies (4200–2800 cal BC)	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/7907850/Demography_and_the_intensity_of_cultural_activities_an_evaluation_of_Funnel_Beaker_Societies_4200-2800_cal_BC_	http://zotero.org/groups/1051264/items/PSK6WSM3
Milisauskas	European Prehistory: A Survey	2012	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/J33JV52K
Milisauskas	Neolithic Economy in Central Europe	1989	No Description	2021-11-08	2021-11-08	www.jstor.org/stable/25800569	http://zotero.org/groups/1051264/items/QK9RMK3U
Last	Longhouse Lifestyles in the Central European Neolithic	2015	No Description	2021-11-08	2021-11-08	https://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199545841.001.0001/oxfordhb-9780199545841-e-009	http://zotero.org/groups/1051264/items/ZIGFVBRU
Denaire	The Cultural Project: Formal Chronological Modelling of the Early and Middle Neolithic Sequence in Lower Alsace	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/63X4JID3
Biermann	Alt- und Mittelneolithikum in Mitteleuropa. Untersuchungen zur Verbreitung verschiedener Artefakt- und Materialgruppen und zu Hinweisen auf regionale Tradierungen. Bd. 1	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/9112502/Alt-_und_Mittelneolithikum_in_Mitteleuropa._Untersuchungen_zur_Verbreitung_verschiedener_Artefakt-_und_Materialgruppen_und_zu_Hinweisen_auf_regionale_Tradierungen._Bd._1	http://zotero.org/groups/1051264/items/YXRYGZD4
Sherratt	The secondary exploitation of animals in the Old World	1983	No Description	2021-11-08	2021-11-08	https://doi.org/10.1080/00438243.1983.9979887	http://zotero.org/groups/1051264/items/D373V4QU
Wencel	An Absolute Chronological Framework for the Central-Eastern European Eneolithic	2015	No Description	2021-11-08	2021-11-08	https://onlinelibrary.wiley.com/doi/abs/10.1111/ojoa.12047	http://zotero.org/groups/1051264/items/RWGFKU39
McIntosh	Handbook to Life in Prehistoric Europe	2019	No Description	2021-11-08	2021-11-08	https://www.biblio.com/book/handbook-life-prehistoric-europe-jane-r/d/1275096784	http://zotero.org/groups/1051264/items/TG7B6YLM
Anthony	The Horse, the Wheel, and Language: How Bronze-Age Riders from the Eurasian Steppes Shaped the Modern World	2007	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/YUHCRQMJ
Rolle	The World of the Scythians	1989	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/UYQTR34F
No Author	Scale Armor | Subeixi or Scythian | The Met	2019	No Description	2021-11-08	2021-11-08	https://www.metmuseum.org/art/collection/search/26565	http://zotero.org/groups/1051264/items/XIVWWKMH
Jacobson	The Art of the Scythians: The Interpenetration of Cultures at the Edge of the Hellenic World	1995	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/Z8LRWQJX
Lukyashoko	About the Scythian Shields	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DCW8MMJA
Cunliffe	The Scythians: Nomad Warriors of the Steppe	2019	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/QYF9XMWY
Parzinger	Burial mounds of Scythian elites in the Eurasian steppe: New discoveries	2017	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/3X2HUAQT
Gerling	Prehistoric Mobility and Diet in the West Eurasian Steppes 3500 to 300 BC: An Isotopic Approach	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/JJESHB3E
Kaczmarek	The Snares of Ostensible Homogenity. Lusatian Culture or Lusatian Urnfields?	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/40073933/The_Snares_of_Ostensible_Homogenity._Lusatian_Culture_or_Lusatian_Urnfields	http://zotero.org/groups/1051264/items/WF4DK22E
Liczbińska	From the individual to the population: levels of paleo-demographic research on biological dynamics of the skeletal population. The case of Wicina cemetery (Poland)	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/39723161/From_the_individual_to_the_population_levels_of_paleo-demographic_research_on_biological_dynamics_of_the_skeletal_population._The_case_of_Wicina_cemetery_Poland_	http://zotero.org/groups/1051264/items/PF4YFRZL
Kienlin	Settlement, Communication and Exchange around the Western Carpathians: International Workshop held at the Institute of Archaeology, Jagiellonian University, Kraków, October 27–28, 2012	2014	No Description	2021-11-08	2021-11-08	http://www.jstor.org/stable/10.2307/j.ctvqmp120	http://zotero.org/groups/1051264/items/J7JVD69B
No Author	(1) (PDF) New Facts on the Malice Culture Gained from the Rescue Excavations at the A4 Motorway Section East of Krakow	2019	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/274638131_New_Facts_on_the_Malice_Culture_Gained_from_the_Rescue_Excavations_at_the_A4_Motorway_Section_East_of_Krakow	http://zotero.org/groups/1051264/items/28QLKFUX
Mallory	Catacomb Culture	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/U52DIJQI
Adams	Yamna Culture	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/GREYQMAQ
Korvin-Piotrovskiy	Tripolye culture in Ukraine	2012	No Description	2021-11-08	2021-11-08	www.jstor.org/stable/j.ctvh1dvmn	http://zotero.org/groups/1051264/items/7TM4EKX2
Kruts	Giant settlements of Tripolye culture	2012	No Description	2021-11-08	2021-11-08	www.jstor.org/stable/j.ctvh1dvmn	http://zotero.org/groups/1051264/items/CZXBI76M
Mallory	Tripolye Culture	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/QI9DLIAC
Zbenovich	The Tripolye Culture: Centenary of Research	1996	No Description	2021-11-08	2021-11-08	www.jstor.org/stable/25801094	http://zotero.org/groups/1051264/items/3GCU2QBV
Chapman	The Standard Model, the Maximalists and the Minimalists: New Interpretations of Trypillia Mega-Sites	2017	No Description	2021-11-08	2021-11-08	https://doi.org/10.1007/s10963-017-9106-7	http://zotero.org/groups/1051264/items/X5T96CBT
Shishlina	The Catacomb Cultures of the North-West Caspian Steppe: 14C Chronology, Reservoir Effect, and Paleodiet	2007	No Description	2021-11-08	2021-11-08	http://www.cambridge.org/core/journals/radiocarbon/article/catacomb-cultures-of-the-northwest-caspian-steppe-14c-chronology-reservoir-effect-and-paleodiet/41BDB37663683B866ECD2A7A5A6CC14E	http://zotero.org/groups/1051264/items/GCTB44BS
Heyd	Yamnaya Groups and Tumuli west of the Black Sea	2012	No Description	2021-11-08	2021-11-08	http://www.persee.fr/doc/mom_2259-4884_2012_act_58_1_3493	http://zotero.org/groups/1051264/items/HDAA5QPE
Parzinger	Ukraine and South Russia in the Bronze Age	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/V3GX762V
Czebreszuk	Making the Cultural Landscape: Neolithic and Bronze Age Communities on Polish Lowland and their Environment	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/34742519/Making_the_Cultural_Landscape_Neolithic_and_Bronze_Age_Communities_on_Polish_Lowland_and_their_Environment	http://zotero.org/groups/1051264/items/DS4TEJKB
Heyd	Families, Prestige Goods, Warriors & Complex Societies: Beaker Groups of the 3rd Millennium cal BC Along the Upper & Middle Danube	2007	No Description	2021-11-08	2021-11-08	https://www.cambridge.org/core/journals/proceedings-of-the-prehistoric-society/article/families-prestige-goods-warriors-complex-societies-beaker-groups-of-the-3rd-millennium-cal-bc-along-the-upper-middle-danube/533D805766CC3136DEC55F219C9EF003	http://zotero.org/groups/1051264/items/55XH28MQ
No Author	(1) (PDF) Bell Beakers and the cultural milieu of north European plain	2019	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/319160124_Bell_Beakers_and_the_cultural_milieu_of_north_European_plain	http://zotero.org/groups/1051264/items/YY8AI5VZ
Włodarczak	Battle-axes and beakers. The Final Eneolithic societies	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/37040023/Battle-axes_and_beakers._The_Final_Eneolithic_societies	http://zotero.org/groups/1051264/items/FAH8IC6V
Mordant	The Bronze Age in France	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/6DUD79GD
Makarowicz	Northern and Southern Bell Beakers in Poland	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/2022469/Northern_and_Southern_Bell_Beakers_in_Poland	http://zotero.org/groups/1051264/items/LTQVV4IF
Price	Ancient Scandinavia: An Archaeological History from the First Humans to the Vikings	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/2VTA7ICF
No Author	The Pitted Ware Site and People of Vendel	2019	No Description	2021-11-08	2021-11-08	http://www.diva-portal.org/smash/get/diva2:531105/FULLTEXT01	http://zotero.org/groups/1051264/items/ZL9TZKFN
Jennbert	The seashore – beyond monumentality. The case of Pitted Ware coastal sites in southern Sweden	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/8190881/The_seashore_beyond_monumentality._The_case_of_Pitted_Ware_coastal_sites_in_southern_Sweden	http://zotero.org/groups/1051264/items/BHQYTERT
Wallin	The Use and Organisation of a Middle-Neolithic Pitted Ware Coastal Site on the Island of Gotland in the Baltic Sea	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/30578625/The_Use_and_Organisation_of_a_Middle-Neolithic_Pitted_Ware_Coastal_Site_on_the_Island_of_Gotland_in_the_Baltic_Sea	http://zotero.org/groups/1051264/items/K6FHKEIC
Bogucki	Ancient Europe 8000 B.C.--A.D. 1000: encyclopedia of the Barbarian world	2004	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/ZRDX7JW3
Szmyt	BETWEEN WEST AND EAST. PEOPLE OF THE GLOBULAR AMPHORA CULTURE IN EASTERN EUROPE: 2950-2350 BC	2010	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/PFW9CUTY
Waldman	Encyclopedia of European Peoples	2006	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/SBY8N27C
Schroeder	Unraveling ancestry, kinship, and violence in a Late Neolithic mass grave	2019	No Description	2021-11-08	2021-11-08	http://www.pnas.org/lookup/doi/10.1073/pnas.1820210116	http://zotero.org/groups/1051264/items/CDY2C6DX
Woidich	The Western Globular Amphora Culture. A New Model for its Emergence and Expansion	0000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/LYKPY6R7
J. P. Mallory	Encyclopedia Of Indo-European Culture	1997	No Description	2021-11-08	2021-11-08	http://archive.org/details/EncyclopediaOfIndoEuropeanCulture	http://zotero.org/groups/1051264/items/53A2PT63
Pipes	Funnel Beaker animal husbandry at Bronocice	2011	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7MTVVCXM
Milisauskas	European Prehistory: A Survey	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/AWINNE4N
Adamczak	Communities of the Funnel Beaker Culture During the Era of Erecting Monumental Tombs in the Territory of Poland: Rituals, Vessels and Social Divisions	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/3466972/Communities_of_the_Funnel_Beaker_Culture_During_the_Era_of_Erecting_Monumental_Tombs_in_the_Territory_of_Poland_Rituals_Vessels_and_Social_Divisions	http://zotero.org/groups/1051264/items/5M4QPZ7H
Midgley	Early Neolithic farming communities in Northern Europe: Reconsideration of the TRB culture	2001	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/285936234_Early_Neolithic_farming_communities_in_Northern_Europe_Reconsideration_of_the_TRB_culture	http://zotero.org/groups/1051264/items/RCN5PMF8
Brzeska-Zastawna	Reutilization of axes made from Jurassic flint in G variant on the example of the materials from site 1 in Książnice Wielkie, Proszowice district, Małopolska Province	2018	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/331050347_Reutilization_of_axes_made_from_Jurassic_flint_in_G_variant_on_the_example_of_the_materials_from_site_1_in_Ksiaznice_Wielkie_Proszowice_district_Malopolska_Province	http://zotero.org/groups/1051264/items/KISVRGR3
Colledge	The Origins and Spread of Domestic Plants in Southwest Asia and Europe	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/JL2H43XU
Bulliet	The Wheel: Inventions and Reinventions	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/UVXA94NC
Kyselý	Horse size and domestication: Early equid bones from the Czech Republic in the European context	2016	No Description	2021-11-08	2021-11-08	https://bioone.org/journals/Anthropozoologica/volume-51/issue-1/az2016n1a2/Horse-size-and-domestication--Early-equid-bones-from-the/10.5252/az2016n1a2.full	http://zotero.org/groups/1051264/items/XJKMMFY9
Carman	Ancient Warfare	2009	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7XBSUIJ6
Kulczycka-Leciejewiczowa	Some remarks on the Stroke-Ornamented Ware culture in Poland	2002	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/8RP7F5UZ
Moser	The Origins for the Etruscans: New Evidence for an old Question	1996	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/TTSXB8PH
Torelli	History: Land and People	1986	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/J4I4PBXT
Bonfante	Etruscan Life and Afterlife: A Handbook of Etruscan Studies	1986	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/BHP29DRX
Raczky	2007_Kozłowski, J. K. - Raczky, P. (eds): The Lengyel, Polgár and related cultures in the Middle/Late Neolithic in Central Europe.	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/6761418/2007_Koz%C5%82owski_J._K._-_Raczky_P._eds_The_Lengyel_Polg%C3%A1r_and_related_cultures_in_the_Middle_Late_Neolithic_in_Central_Europe	http://zotero.org/groups/1051264/items/ZXLGS6MX
Raczky et al.	The Lengyel// Polgár and related Cultures in the Middle/Late Neolithic in Central Europe	2007	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/210365432_The_Lengyel_Polgar_and_related_Cultures_in_the_MiddleLate_Neolithic_in_Central_Europe	http://zotero.org/groups/1051264/items/AK9C8RQK
Grygiel	A well of the stroke-ornamented ware culture from Konary near Brześć Kujawski (Poland)	2001	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/288673805_A_well_of_the_stroke-ornamented_ware_culture_from_Konary_near_Brzesc_Kujawski_Poland	http://zotero.org/groups/1051264/items/4HKJ8N5K
Pavlu	The role of Linear Pottery houses in the process of neolithisation	2013	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/276031909_The_role_of_Linear_Pottery_houses_in_the_process_of_neolithisation	http://zotero.org/groups/1051264/items/EB4NHAGS
Tringham	Hunters, Fishers and Farmers of Eastern Europe, 6000-3000 B.C.	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/E6EPNZN9
Furmanek	Steatite-tempered pottery of the Stroke Ornamented Ware culture from Silesia (SW Poland): a Neolithic innovation in ceramic technology	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/11026727/Steatite-tempered_pottery_of_the_Stroke_Ornamented_Ware_culture_from_Silesia_SW_Poland_a_Neolithic_innovation_in_ceramic_technology	http://zotero.org/groups/1051264/items/FVUHIY3M
Wollenweber	The oldest box-shaped wooden well from Saxony-Anhalt and the Stichbandkeramik culture in central Germany	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/38652820/The_oldest_box-shaped_wooden_well_from_Saxony-Anhalt_and_the_Stichbandkeramik_culture_in_central_Germany	http://zotero.org/groups/1051264/items/4AH4EJII
Cunliffe	The Oxford Illustrated History of Prehistoric Europe	2001	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/V37QK6RN
Harding	The Archaeology of Celtic Art	2007	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/I5TA3JU3
Wileman	Warfare in Northern Europe Before the Romans: Evidence from Archaeology	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/BNNSI72Z
Bamat	Archaeologists uncover royal Celtic burial site in small French town	2015	No Description	2021-11-08	2021-11-08	https://www.france24.com/en/20150305-france-archaeology-royal-celtic-prince-burial-site-lavau	http://zotero.org/groups/1051264/items/M7S7PKEW
Soto	Bronze Age in Atlantic France around 1600 BC	2011	No Description	2021-11-08	2021-11-08	https://halshs.archives-ouvertes.fr/halshs-00881262	http://zotero.org/groups/1051264/items/2TDPAIDB
Darvill	The Concise Oxford Dictionary of Archaeology	2008	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/X39W537W
Primas	Taking the High Ground: Continental Hill-forts in Bronze Age Contexts	2002	No Description	2021-11-08	2021-11-08	https://core.ac.uk/download/pdf/85220167.pdf	http://zotero.org/groups/1051264/items/ECNZJQNH
Dapper	Ol' Man River: Geo-archaeological Aspects of Rivers and River Plains	2009	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/68V3P3YC
Collis	The European Iron Age	2003	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/Z3CPRQKE
Rebay-Salisbury	The Human Body in Early Iron Age Central Europe: Burial Practices and Images of the Hallstatt World	2016	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/HQGMDWSX
Fernández-Götz	Revisiting migrations in Archaeology: The Aisne-Marne and the Hunsrück-Eifel Cultures	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/26306765/Revisiting_migrations_in_Archaeology_The_Aisne-Marne_and_the_Hunsr%C3%BCck-Eifel_Cultures	http://zotero.org/groups/1051264/items/M239GCGI
Iv	Origins and Comparative Performance of the Composite Bow	0000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/VNKPABTX
Darvill	Tumulus Culture	2009	No Description	2021-11-08	2021-11-08	https://www.oxfordreference.com/view/10.1093/acref/9780199534043.001.0001/acref-9780199534043-e-4378	http://zotero.org/groups/1051264/items/G76HL4E9
Harding	European Societies in the Bronze Age	2000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/SFLWED7D
Fokkens	The Oxford Handbook of the European Bronze Age	2013	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/A8ZHVPQ3
Mallory	Encyclopedia of Indo-European Culture	1997	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/NYQJGVEE
Sklenar	Archaeology in central Europe: the first 500 years	1983	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/KG85BAUW
Fowler	The Oxford Handbook of Neolithic Europe	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/FRIZKR5X
Hachem	Linear Pottery Culture Household Organisation. An Economic Model.	2014	No Description	2021-11-08	2021-11-08	https://hal.archives-ouvertes.fr/hal-01737177	http://zotero.org/groups/1051264/items/8ZZ823B9
Christensen	The Handbook of Religions in Ancient Europe	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/M8VJHPPE
Price	Multi-isotope proveniencing of human remains from a Bronze Age battlefield in the Tollense Valley in northeast Germany	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/34119122/Multi-isotope_proveniencing_of_human_remains_from_a_Bronze_Age_battlefield_in_the_Tollense_Valley_in_northeast_Germany	http://zotero.org/groups/1051264/items/JAIHVGKK
Jantzen	A Bronze Age Battlefield? Weapons and Trauma in the Tollense Valley, north-eastern Germany.	2010	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/250308033_A_Bronze_Age_Battlefield_Weapons_and_Trauma_in_the_Tollense_Valley_north-eastern_Germany	http://zotero.org/groups/1051264/items/7V3J422P
Mödlinger	From Greek Boar's-Tusk Helmets to the First European Metal Helmets: New Approaches on Development and Chronology	2013	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/259554736_From_Greek_Boar's-Tusk_Helmets_to_the_First_European_Metal_Helmets_New_Approaches_on_Development_and_Chronology	http://zotero.org/groups/1051264/items/6FMEFYV7
Horn	Deliberate Destrucion of Halberds	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/389404/Deliberate_Destrucion_of_Halberds	http://zotero.org/groups/1051264/items/3ZRZFU5N
Uckelmann	THE FUNCTION OF BRONZE AGE SHIELDS	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/1200494/THE_FUNCTION_OF_BRONZE_AGE_SHIELDS	http://zotero.org/groups/1051264/items/ASBNTPLY
No Author	The Demise of the Únĕtice Culture due to the Reduced Availability of Natural Resources for Bronze Production	2018	No Description	2021-11-08	2021-11-08	https://www.arcjournals.org/pdfs/ijrsa/v4-i3/1.pdf	http://zotero.org/groups/1051264/items/KEYRYCQC
Gimbutas	BRONZE AGE CULTURES IN CENTRAL AND EASTERN EUROPE	1965	No Description	2021-11-08	2021-11-08	http://archive.org/details/gimbutas_m_bronze_age_cultures_in_central_and_eastern_europe	http://zotero.org/groups/1051264/items/BV46FQBT
Greenfield	The European Early Bronze Age (Central Europe)	2019	No Description	2021-11-08	2021-11-08	https://www.researchgate.net/publication/287119623_The_European_Early_Bronze_Age_Central_Europe	http://zotero.org/groups/1051264/items/LXS5SECI
Heyd	(2007) V. Heyd, Families, Prestige Goods, Warriors and Complex Societies: Beaker Groups of the 3rd Millennium cal BC along the Upper and Middle Danube. Proceedings of the Prehistoric Society 73, 2007, p. 321-370.	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/1249549/_2007_V._Heyd_Families_Prestige_Goods_Warriors_and_Complex_Societies_Beaker_Groups_of_the_3rd_Millennium_cal_BC_along_the_Upper_and_Middle_Danube._Proceedings_of_the_Prehistoric_Society_73_2007_p._321-370	http://zotero.org/groups/1051264/items/2ZB44I7V
Heyd	(2007) R.J. Harrison &amp; V. Heyd, The Transformation of Europe in the Third Millennium BC: The Example of ‘Le Petit Chasseur I+III’ (Sion, Valais, Switzerland). Praehistorische Zeitschrift 82/2, 2007, p. 129-214.	2019	No Description	2021-11-08	2021-11-08	https://www.academia.edu/1249547/_2007_R.J._Harrison_and_V._Heyd_The_Transformation_of_Europe_in_the_Third_Millennium_BC_The_Example_of_Le_Petit_Chasseur_I_III_Sion_Valais_Switzerland_._Praehistorische_Zeitschrift_82_2_2007_p._129-214	http://zotero.org/groups/1051264/items/XWS9TMVW
Sommer	The Appropriation or the Destruction of Memory? Bell Beaker ‘Re-Use’ of Older Sites	0000	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/DEPIQBZV
Dolfini	Early Metallurgy in the Central Mediterranean	2014	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/HTM2UVEU
Robb	The Early Mediterranean Village: Agency, Material Culture, and Social Change in Neolithic Italy	2007	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/WPJTQGAF
Fry	War, Peace, and Human Nature: The Convergence of Evolutionary and Cultural Views	2015	No Description	2021-11-08	2021-11-08		http://zotero.org/groups/1051264/items/7KMF5NBI
